Id,Char Id,Name,Cmd M,Cmd C,Move,Guard,Damage,Hits,Cancel,Startup,Active,Recovery,Total,Hit Adv,Block Adv,Body
2683,12,SA2 サンライズフェスティバル・マーベラス (4段目),,236236MP > LP > MP > HP,sa,上,200,,,12,3,23,37,6,-5,"・11-25F 5段目へ派生可
・2-10F,26-27Fに5段目が入力されると失敗版へ派生する"
2684,12,SA2 サンライズフェスティバル・マーベラス (5段目),,236236MP > LP > MP > HP > LK,sa,上,200,,,15,4,35,53,6,-16,"・12-28F 6段目へ派生可
・2-11F,29-31Fに6段目が入力されると失敗版へ派生する"
2685,12,SA2 サンライズフェスティバル・マーベラス (6段目),,236236MP > LP > MP > HP > LK > MK,sa,上,200,,,17,3,45,64,6,-22,"・14-33F 7段目へ派生可
・2-13F,34-36Fに7段目が入力されると失敗版へ派生する"
2686,12,SA2 サンライズフェスティバル・マーベラス (7段目),,236236MP > LP > MP > HP > LK > MK > HK,sa,上,400,2,,18,11,64,92,D,-43,・11-36F 専用技へ派生可
2687,12,SA2 サンライズフェスティバル・マキシマム,,236236HP,sa,上,200,,,12,5,46,62,6,-29,"・1-16F 完全無敵
・初段以降は初段ヒット時のみ派生可能
・13-17F 2段目へ派生可
・2-12F,18-30Fに2段目が入力されると失敗版へ派生する
・最低保障ダメージ40%
・カウンター/パニッシュカウンターで数値が変動しない"
2688,12,SA2 サンライズフェスティバル・マキシマム (2段目),,236236HP > LP,sa,上,200,,,11,4,24,38,6,-7,"・15-20F 3段目へ派生可
・2-14F,21-25Fに3段目が入力されると失敗版へ派生する"
2689,12,SA2 サンライズフェスティバル・マキシマム (3段目),,236236HP > LP > MP,sa,上,200,,,10,2,23,34,6,-5,"・13-18F 4段目へ派生可
・2-12F,19-23Fに4段目が入力されると失敗版へ派生する"
2690,12,SA2 サンライズフェスティバル・マキシマム (4段目),,236236HP > LP > MP > HP,sa,上,200,,,12,3,23,37,6,-5,"・16-21F 5段目へ派生可
・2-15F,22-27Fに5段目が入力されると失敗版へ派生する"
2691,12,SA2 サンライズフェスティバル・マキシマム (5段目),,236236HP > LP > MP > HP > LK,sa,上,250,,,15,4,35,53,6,-16,"・15-26F 6段目へ派生可
・2-14F,27-31Fに6段目が入力されると失敗版へ派生する"
2692,12,SA2 サンライズフェスティバル・マキシマム (6段目),,236236HP > LP > MP > HP > LK > MK,sa,上,250,,,17,3,45,64,6,-22,"・17-30F 7段目へ派生可
・2-16F,31-36Fに7段目が入力されると失敗版へ派生する"
2693,12,SA2 サンライズフェスティバル・マキシマム (7段目),,236236HP > LP > MP > HP > LK > MK > HK,sa,上,500,2,,18,11,64,92,D,-43,・11-36F 専用技へ派生可
2694,12,SA2 クライマックスブロー (マーベラス),,（サンライズフェスティバル・マーベラスヒット後に）HP,sa,上,1100,2,,11,87,84,181,D,-66,
2695,12,SA2 クライマックスブロー (マキシマム),,（サンライズフェスティバル・マキシマムヒット後に）HP,sa,上,1200,2,,11,87,84,181,D,-66,
2696,12,SA2 アンコールビート (マーベラス),,（サンライズフェスティバル・マーベラスヒット後に）HK,sa,上,1100,,,33,7,112,151,D,-97,
2697,12,SA2 アンコールビート (マキシマム),,（サンライズフェスティバル・マキシマムヒット後に）HK,sa,上,1200,,,33,7,112,151,D,-97,
2698,12,(失敗版) SA2 サンライズフェスティバル (2段目),,236236LP > LP,sa,上,100,,,11,4,24,38,6,-7,・19-24F 3段目へ派生可
2699,12,(失敗版) SA2 サンライズフェスティバル (3段目),,236236LP > LP > MP,sa,上,100,,,10,2,23,34,6,-5,・17-23F 4段目へ派生可
2700,12,(失敗版) SA2 サンライズフェスティバル (4段目),,236236LP > LP > MP > HP,sa,上,100,,,12,3,23,37,6,-5,・1-26F 5段目へ派生可
2701,12,(失敗版) SA2 サンライズフェスティバル (5段目),,236236LP > LP > MP > HP > LK,sa,上,100,,,15,4,35,53,6,-16,・27-31F 6段目へ派生可
2702,12,(失敗版) SA2 サンライズフェスティバル (6段目),,236236LP > LP > MP > HP > LK > MK,sa,上,100,,,17,3,45,64,6,-22,・31-36F 7段目へ派生可
2703,12,(失敗版) SA2 サンライズフェスティバル (7段目),,236236LP > LP > MP > HP > LK > MK > HK,sa,上,1000,2,,18,11,64,92,D,-43,
2704,12,SA3 サタデーナイト,,214214P,sa,上,4000,,,9,5,48,61,D,-28,"・1-13F 完全無敵
・最低保障ダメージ50%
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用"
2705,12,CA サタデーナイト,,（体力25%以下で）214214P,sa,上,4500,,,9,5,48,61,D,-28,"・1-13F 完全無敵
・最低保障ダメージ50%
・カウンター/パニッシュカウンターで数値が変動しない
・※必殺技キャンセル時のみ適用"
2706,12,スタンプ・ザ・ビート,,（近距離で）N or 6LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2707,12,フリップスルー,,（近距離で）4LPLK,th,投,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2708,12,前方ステップ,,66,ds,,0,,,,,全体 19,19,,,
2709,12,後方ステップ,,44,ds,,0,,,,,全体 23,23,,,・1-15F投げ無敵
2710,12,ドライブインパクト (ワイルドビート),,HPHK,ds,上,800,,,26,2,35,62,D,-3,"・1-27F アーマー判定（2回）
・ヒットバックでステージ端に到達すると壁やられが発生
・パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化
・地上ヒット膝崩れ
・空中ヒット吹き飛び時間増加
・SAゲージ3000増加"
2711,12,ドライブリバーサル (レッグスクラッチ),,（ガード中 or ドライブパリィ成立中に）6HPHK,ds,上,500,,,20,3,26,48,D,-8,"・リカバリアブルダメージ
・1-22F 完全無敵
・ヒット時硬直5F増加"
2712,12,ドライブパリィ,,MPMK,ds,,0,,※1,1,12,33,45,,,"・※1 動作の4F目からドライブラッシュでキャンセル可
・※2 ボタンホールドでパリィの持続を延長可
・硬直部分はガードのみ可
・動作中常に被パニッシュカウンター判定"
2713,12,ジャストパリィ(打撃),,MPMK,ds,,0,,,1,,1,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・硬直終了から5Fの間完全無敵
・（パリィを継続した場合は無敵にならない）
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
2714,12,ジャストパリィ(飛び道具),,MPMK,ds,,0,,,1,,10,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・暗転演出が入らない
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
2715,12,パリィドライブラッシュ,,（ドライブパリィ中に）66,ds,上,0,,※,,,全体 55,55,,,"・暗転10F
・※動作9F目から攻撃行動にキャンセル可
・24F目からパリィ以外の行動でキャンセル可"
2716,12,キャンセルドライブラッシュ,,（必殺技キャンセル可能な攻撃ヒット中に）66 or (N or 6)MPMK,ds,,0,,※,,,全体 55,55,,,"・暗転9F
・※動作10F目から攻撃行動にキャンセル可
・25F目からパリィ以外の行動でキャンセル可"
2717,13,立ち弱P,,5LP,no,上,300,,C,4,3,10,16,4,-1,・連打キャンセル対応
2718,13,立ち弱K,,5LK,no,上,300,,C,5,2,12,18,2,-2,
2719,13,立ち中P,,5MP,no,上,600,,C,7,4,14,24,2,-1,
2720,13,立ち中K,,5MK,no,上,600,,C,10,3,18,30,-2,-5,
2721,13,立ち強P,,5HP,no,上,800,,SA,10,4,20,33,0,-3,・空中ヒット時吹き飛びダウン
2722,13,立ち強K,,5HK,no,上,900,,,15,3,26,43,※-2,-6,"・※地上パニッシュカウンター時+17F
・空中パニッシュカウンター時吹き飛びダウン"
2723,13,しゃがみ弱P,,2LP,no,上,300,,C,4,2,11,16,3,-2,・連打キャンセル対応
2724,13,しゃがみ弱K,,2LK,no,下,200,,,5,2,13,19,-1,-5,・連打キャンセル対応
2725,13,しゃがみ中P,,2MP,no,上,600,,C,7,3,11,20,6,-1,・空振り時硬直2F増加
2726,13,しゃがみ中K,,2MK,no,下,600,,,8,4,16,27,3,-2,
2727,13,しゃがみ強P,,2HP,no,上,600,,,10,5,21,35,-2,-8,
2728,13,しゃがみ強K,,2HK,no,下,900,,,11,2,27,39,D,-12,・カウンター/パニッシュカウンター時ダウン時間延長
2729,13,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,5,10,着地後3,17,,,
2730,13,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,6,9,着地後3,17,,,・めくり性能
2731,13,ジャンプ中P,,（ジャンプ中に）MP,ju,中,700,,,8,4,着地後3,14,,,・空中ヒット時吹き飛びダウン
2732,13,ジャンプ中K,,（ジャンプ中に）MK,ju,中,500,,,7,6,着地後3,15,,,・めくり性能
2733,13,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,9,4,着地後3,15,,,・空中ヒット時叩きつけダウン
2734,13,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,11,5,着地後3,18,,,
2735,13,レベランス,,4HP,un,上,800,,C,8,6,17,30,3,1,・空中ヒット時吹き飛びダウン
2736,13,トモエ・デリエール,,3HK,un,上,1000,,,11,9,32,51,26,-23,"・地上パニッシュカウンター時吹き飛び変化
・空中パニッシュカウンター時吹き飛びダウン"
2737,13,ア・テール,,MP > MK,un,上,500,,,10,2,17,28,2,-5,
2738,13,アン・オー(1段目),,4MK,un,上,600,,,10,4,19,32,-1,-3,・空中ヒット時吹き飛びダウン
2739,13,アン・オー(2段目),,4MK > MK,un,中,500,,C,14,5,21,39,-3,-11,・空中ヒット時床バウンド
2740,13,タン・リエ,,HP > HP,un,上,600,,,5,2,※20,26,3,-8,・※ガード時硬直2F増加
2741,13,アロンジェ,,2HP > HP,un,上,500,,,4,4,26,33,1,-10,
2742,13,弱 マネージュ・ドレ(メダルLvに応じて動作が変化),,（近距離で）63214LP,sp,投,※2000,,,10,2,49,60,D,,"・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv12000（2300）
・メダルLv22300（2645）
・メダルLv32700（3105）
・メダルLv43000（3450）
・メダルLv53700（4255）
・（）内はパニッシュカウンター時のダメージ"
2743,13,中 マネージュ・ドレ(メダルLvに応じて動作が変化),,（近距離で）63214MP,sp,投,※2000,,,8,2,51,60,D,,"・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv12000（2300）
・メダルLv22300（2645）
・メダルLv32700（3105）
・メダルLv43000（3450）
・メダルLv53700（4255）
・（）内はパニッシュカウンター時のダメージ"
2744,13,強 マネージュ・ドレ(メダルLvに応じて動作が変化),,（近距離で）63214HP,sp,投,※2000,,,5,2,54,60,D,,"・■クラシック操作
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv12000（2300）
・メダルLv22300（2645）
・メダルLv32700（3105）
・メダルLv43000（3450）
・メダルLv53700（4255）
・（）内はパニッシュカウンター時のダメージ
・■モダン操作時
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11600（2000）/1840（2300）
・メダルLv21840（2300）/2116（2645）
・メダルLv32160（2700）/2484（3105）
・メダルLv42400（3000）/2760（3450）
・メダルLv52960（3700）/3404（4255）
・※/の後ろがパニッシュカウンター時のダメージ"
2745,13,OD マネージュ・ドレ(メダルLvに応じて動作が変化),,（近距離で）63214PP,sp,投,※2000,,,8,2,51,60,D,,"・■クラシック操作
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv12000（2300）
・メダルLv22300（2645）
・メダルLv32700（3105）
・メダルLv43000（3450）
・メダルLv53700（4255）
・（）内はパニッシュカウンター時のダメージ
・■モダン操作時
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11600（2000）/1840（2300）
・メダルLv21840（2300）/2116（2645）
・メダルLv32160（2700）/2484（3105）
・メダルLv42400（3000）/2760（3450）
・メダルLv52960（3700）/3404（4255）
・※/の後ろがパニッシュカウンター時のダメージ"
2746,13,弱 ロン・ポワン,,236LK,sp,上,900,2,SA3,9,7,29,44,D,-15,"・5-15F上半身のみ空中判定の攻撃に対して無敵
・初段のみSA3/CAでキャンセル可能"
2747,13,中 ロン・ポワン,,236MK,sp,上,1000,2,SA3,11,9,27,46,D,-14,"・7-19F上半身のみ空中判定の攻撃に対して無敵
・初段のみSA3/CAでキャンセル可能"
2748,13,強 ロン・ポワン,,236HK,sp,上,800,2,SA3,14,9,24,46,D,-11,"・9-22F上半身のみ空中判定の攻撃に対して無敵
・44-46Fヒット時に、必殺技、SAキャンセル可能
・初段のみSA3/CAでキャンセル可能"
2749,13,OD ロン・ポワン,,236KK,sp,上,800,2,SA2,8,9,30,46,D,-19,"・4-16F空中判定の攻撃に対して無敵
・41-46Fヒット時に、必殺技、SAキャンセル可能"
2750,13,弱 デガジェ,,214LK,sp,下,1000,2,,16,16,36,67,D,-24,
2751,13,中 デガジェ,,214MK,sp,上,1200,2,,16,24,22,61,D,-13,・15-39F空中判定
2752,13,強  デガジェ,,214HK,sp,中,1000,,,20,3,24,46,3,-9,・9-19F足元無敵
2753,13,OD デガジェ,,214KK,sp,中,800,,,22,3,22,46,6,-3,"・11-24F足元無敵、投げ無敵
・9-21F空中判定"
2754,13,弱 ランヴェルセ(メダルLvに応じて動作が変化),,236LP,sp,上,※1350,,SA3,22,2,37,60,D,-23,"・■クラシック操作
・3-21F飛び道具に対して無敵
・ボタンホールドでフェイントに派生（全体33F）
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11350（1360）
・メダルLv21500（1510）
・メダルLv31650（1660）
・メダルLv41800（1810）
・メダルLv51950（1960）
・（）内はパニッシュカウンター時のダメージ
・■モダン操作時
・3-21F飛び道具に対して無敵
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11080/1088
・メダルLv21200/1208
・メダルLv31320/1328
・メダルLv41440/1448
・メダルLv51560/1568
・※/の後ろがパニッシュカウンター時のダメージ"
2755,13,中 ランヴェルセ(メダルLvに応じて動作が変化),,236MP,sp,上,※1400,,SA3,25,2,34,60,D,-20,"・3-24F飛び道具に対して無敵
・ボタンホールドでフェイントに派生（全体34F）
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11400（1420）
・メダルLv21550（1570）
・メダルLv31700（1720）
・メダルLv41850（1870）
・メダルLv52000（2020）
・（）内はパニッシュカウンター時のダメージ"
2756,13,強 ランヴェルセ(メダルLvに応じて動作が変化),,236HP,sp,上,※1500,,SA3,29,2,30,60,D,-16,"・3-28F飛び道具に対して無敵
・ボタンホールドでフェイントに派生（全体35F）
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11500（1540）
・メダルLv21650（1690）
・メダルLv31800（1840）
・メダルLv41950（1990）
・メダルLv52100（2140）
・（）内はパニッシュカウンター時のダメージ"
2757,13,OD ランヴェルセ(メダルLvに応じて動作が変化),,236PP,sp,上,※1500,,,25,2,34,60,D,-20,"・■クラシック操作
・3-26F膝から上打撃に対して無敵
・3-26F飛び道具に対して無敵
・ボタンホールドでフェイントに派生（全体34F）
・ヒット時にメダルLvが1上昇
・※メダルLvに応じてダメージが上昇
・メダルLv11500（1540）
・メダルLv21650（1690）
・メダルLv31800（1840）
・メダルLv41950（1990）
・メダルLv52100（2140）
・（）内はパニッシュカウンター時のダメージ
・■モダン操作時
・3-26F膝から上打撃に対して無敵
・3-26F飛び道具に対して無敵
・ボタンホールドでフェイントに派生（全体34F）
・※メダルLvに応じてダメージが上昇
・メダルLv11200/1232
・メダルLv21320/1352
・メダルLv31440/1472
・メダルLv41560/1592
・メダルLv51680/1712
・※/の後ろがパニッシュカウンター時のダメージ"
2758,13,グラン・フェッテ,,（ランヴェルセ中に）K,sp,上,800,,SA3,11,6,22,38,D,-5,
2759,13,OD グラン・フェッテ,,（ランヴェルセ中に）K,sp,上,800,,SA2,10,6,22,37,D,-12,
2760,13,SA1 アラベスク,,236236K,sa,下,2000,,,10,4,65,78,D,-49,"・1-13F打撃・投げに対して無敵
・最低保障ダメージ30％
・カウンター/パニッシュカウンターで数値が変動しない"
2761,13,SA2 エトワール,,214214K,sa,上,2800,3,,7,74,38+着地後34,152,D,-61,"・1-9F完全無敵
・21-36F、68-118F空中判定
・最低保障ダメージ40％
・カウンター/パニッシュカウンターで数値が変動しない"
2762,13,SA3 パ・ド・ドゥ,,（近距離で）236236P,sa,投,4000,,,7,2,72,80,D,,"・1-8F完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・※立ち強P、ロン・ポワンからキャンセル時のみ15％
・※メダルLvに応じてダメージが上昇
・メダルLv14000
・メダルLv24100
・メダルLv34200
・メダルLv44400
・メダルLv54600"
2763,13,CA パ・ド・ドゥ,,（近距離で）（体力25%以下で）236236P,sa,投,4500,,,7,2,72,80,D,,"・1-8F完全無敵
・最低保障ダメージ50％
・カウンター/パニッシュカウンターで数値が変動しない
・※立ち強P、ロン・ポワンからキャンセル時のみ15％
・※メダルLvに応じてダメージが上昇
・メダルLv14500
・メダルLv24600
・メダルLv34700
・メダルLv44900
・メダルLv55100"
2764,13,オーウチガリ,,（近距離で）N or 6LPLK,th,,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2765,13,ウチマタ,,（近距離で）4LPLK,th,,1200,,,5,3,23,30,D,,"・パニッシュカウンター時以下の性能変化
・ダメージ2040
・SAゲージ4000増加
・ハードノックダウン"
2766,13,前方ステップ,,66,ds,,0,,,,,全体 21,21,,,
2767,13,後方ステップ,,44,ds,,0,,,,,全体 25,25,,,・1-15F 投げ無敵
2768,13,ドライブインパクト(グリッサード),,HPHK,ds,上,800,,,26,2,35,62,D,-3,"・1-27F アーマー判定（2回）
・パニッシュカウンター、もしくはアーマー成立後にヒットで以下の性能変化
・地上ヒット膝崩れ
・空中ヒット吹き飛びダウン
・SAゲージ3000増加"
2769,13,ドライブリバーサル(エカルテ),,（ガード中 or ドライブパリィ成立中に）6HPHK,ds,上,0,,,20,3,26,48,D,-8,"・リカバリアブルダメージ
・1-22F 完全無敵
・ヒット時硬直5F増加"
2770,13,ドライブパリィ,,MPMK,ds,,0,,※1,1,12,33,45,,,"・※1 動作の4F目からドライブラッシュでキャンセル可
・※2 ボタンホールドでパリィの持続を延長可
・硬直部分はガードのみ可
・動作中常に被パニッシュカウンター判定"
2771,13,ジャストパリィ(打撃),,MPMK,ds,,0,,,1,,1,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・硬直終了から5Fの間完全無敵
・（パリィを継続した場合は無敵にならない）
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
2772,13,ジャストパリィ(飛び道具),,MPMK,ds,,0,,,1,,10,,,,"・パリィを入力したフレーム、もしくはその次のフレームで攻撃を受けると成立する
・暗転演出が入らない
・ジャストパリィを取られた側はキャンセルが出来なくなり、動作終了まで強制パニッシュカウンター"
2773,13,パリィドライブラッシュ,,（ドライブパリィ中に）66,ds,,0,,※,,,全体 45,45,,,"・暗転10F
・※動作9F目から攻撃行動にキャンセル可
・24F目からパリィ以外の行動でキャンセル可"
2774,13,キャンセルドライブラッシュ,,（必殺技キャンセル可能な攻撃ヒット中に）66 or (N or 6)MPMK,ds,,0,,※,,,全体 46,46,,,"・暗転9F
・※動作10F目から攻撃行動にキャンセル可
・25F目からパリィ以外の行動でキャンセル可"
2775,14,立ち弱P,,5LP,no,上,400,,,6,3,11,19,0,-2,
2776,14,立ち弱K,,5LK,no,上,400,,C,6,2,14,21,0,-2,
2777,14,立ち中P,,5MP,no,上,700,,,7,4,15,25,2,-1,・空振り時硬直2F増加
2778,14,立ち中K,,5MK,no,上,800,,,11,4,16,30,4,-2,
2779,14,立ち強P,,5HP,no,上,1000,,,12,2,23,36,3,-3,・21F以上ホールドすると性能変化
2780,14,立ち強P,,HPホールド,no,上,1200,,,26,2,22,49,7,4,"・空中ヒット時吹き飛びダウン
・パニッシュカウンター時+15F
・ヒット・ガード時硬直1F減少"
2781,14,立ち強K,,5HK,no,上,1000,,,15,2,25,41,1,-3,"・17F以上ホールドすると性能変化
・空中ヒット時吹き飛びダウン
・パニッシュカウンター時吹き飛びダウン"
2782,14,立ち強K,,HKホールド,no,上,1200,,,27,2,25,53,D,1,・パニッシュカウンター時吹き飛び時間増加
2783,14,しゃがみ弱P,,2LP,no,上,300,,C,4,2,10,15,3,-3,・連打キャンセル対応
2784,14,しゃがみ弱K,,2LK,no,下,300,,,5,3,12,19,0,-3,・連打キャンセル対応
2785,14,しゃがみ中P,,2MP,no,上,700,,C,8,3,16,26,3,-2,
2786,14,しゃがみ中K,,2MK,no,下,600,,,9,3,18,29,2,-2,
2787,14,しゃがみ強P,,2HP,no,上,900,,,9,5,23,36,D,-6,・17F以上ホールドすると性能変化
2788,14,しゃがみ強P,,2HPホールド,no,上,1000,,,21,6,21,47,D,-3,
2789,14,しゃがみ強K,,2HK,no,下,1000,,,11,3,26,39,D,-11,"・20F以上ホールドすると性能変化
・カウンター/パニッシュカウンター時ダウン時間延長"
2790,14,しゃがみ強K,,2HKホールド,no,下,1200,,,23,3,23,48,D,-3,"・カウンター/パニッシュカウンター時ダウン時間延長
・ヒット・ガード時硬直3F減少"
2791,14,ジャンプ弱P,,（ジャンプ中に）LP,ju,中,300,,,4,7,着地後3,13,,,
2792,14,ジャンプ弱K,,（ジャンプ中に）LK,ju,中,300,,,5,10,着地後3,17,,,・めくり性能
2793,14,ジャンプ中P,,（ジャンプ中に）MP,ju,中,700,,,7,4,着地後3,13,,,・空中ヒット時吹き飛びダウン
2794,14,ジャンプ中K,,（ジャンプ中に）MK,ju,中,500,,,8,8,着地後3,18,,,
2795,14,ジャンプ強P,,（ジャンプ中に）HP,ju,中,800,,,10,7,着地後3,19,,,"・20F以上ホールドすると性能変化
・空中ヒット時叩きつけダウン"
2796,14,ジャンプ強P,,（ジャンプ中に）HPホールド,ju,中,1500,,,28,6,着地後3,36,D,,
2797,14,ジャンプ強K,,（ジャンプ中に）HK,ju,中,800,,,10,7,着地後3,19,,,・20F以上ホールドすると性能変化
2798,14,ジャンプ強K,,（ジャンプ中に）HKホールド,ju,中,1500,,,29,6,着地後3,37,D,,
2799,14,ライトワンツー,,LP > LP,un,上,600,,C,14,3,22,38,-3,-6,
2800,14,ミドルワンツー,,MP > MP,un,上,600,,C,14,2,23,38,-3,-8,
2801,14,ヘビィーワンツー,,HP > HP,un,上,1000,,,24,3,19,45,D,2,
2802,14,ヴォラーレコンボ,,（ジャンプ中に）MP > MP,un,中,800,,,10,3,着地後3,15,,,
2803,14,カエルムアーク,,（垂直ジャンプ中に）2HP,un,中,800,,,9,9,着地後3,20,,,"・20F以上ホールドすると性能変化
・空中ヒット時叩きつけダウン
・めくり性能"
2804,14,カエルムアーク(ホールド),,（垂直ジャンプ中に）2HPホールド,un,中,1500,,,28,9,着地後3,39,,,・めくり性能
2805,14,マグナバンカー,,4HP,un,上,900,,C,8,2,21,30,3,-1,"・17F以上ホールドすると性能変化
・空振り時硬直3F増加"
2806,14,マグナバンカー(ホールド),,4HPホールド,un,上,1000,,C,20,2,24,45,13,4,・空振り時硬直6F増加
2807,14,ノバキュラスワイプ,,6MP > HP,un,下,800,,,11,2,26,38,D,-12,
2808,14,ノバキュラシュート,,6MP > HK,un,上,800,,SA,11,4,23,37,D,-10,・しゃがみ状態の相手に当たらない
2809,14,マレウスビート(1段目),,3HP,un,中,900,,,21,2,21,43,0,-3,"・17F以上ホールドすると性能変化
・空中ヒット時床バウンド"
2810,14,マレウスビート(1段目)(ホールド),,3HPホールド,un,中,1000,,,31,2,19,51,5,2,・空中ヒット時床バウンド
2811,14,マレウスビート(2段目),,3HP > 3HP,un,中,900,,,18,2,24,43,-3,-12,
2812,14,ファルクスクラッシュ(1段目),,6HK,un,上,900,,C,14,4,21,38,0,-3,"・強制立ち効果
・21F以上ホールドすると性能変化"
2813,14,ファルクスクラッシュ(1段目)(ホールド),,6HKホールド,un,上,1000,,C,27,4,19,49,10,3,"・強制立ち効果
・空中ヒット時吹き飛びダウン"
2814,14,ファルクスクラッシュ(2段目),,6HK > 6HK,un,上,1000,,,16,5,25,45,D,-12,
2815,14,弱 グラディウス,,236LP,sp,上,1200,,SA3,17,4,21,41,D,-5,"・26F以上ホールドすると性能変化
・5-10F上半身アーマー判定(1回)"
2816,14,弱 グラディウス(ホールド),,236LPホールド,sp,上,2400,,SA3,30,4,20,53,D,4,"・5-26F上半身アーマー判定(1回)
・アーマーブレイク属性"
2817,14,中 グラディウス,,236MP,sp,上,1400,,SA3,19,4,21,43,D,-5,"・29F以上ホールドすると性能変化
・5-12F上半身アーマー判定(1回)"
2818,14,中 グラディウス(ホールド),,236MPホールド,sp,上,2600,,SA3,35,4,20,58,D,4,"・5-29F上半身アーマー判定(1回)
・アーマーブレイク属性"
2819,14,強 グラディウス,,236HP,sp,上,1600,,SA3,22,4,21,46,D,-5,"・35F以上ホールドすると性能変化
・5-15F 上半身アーマー判定(1回)"
2820,14,強 グラディウス(ホールド),,236HPホールド,sp,上,2800,,SA3,41,4,20,64,D,4,"・5-35F上半身アーマー判定(1回)
・アーマーブレイク属性"
2821,14,OD グラディウス,,236PP,sp,上,1700,,SA2,19,4,21,43,D,-2,"・29F以上ホールドすると性能変化
・1-22F上半身アーマー判定(2回)
・アーマーブレイク属性"
2822,14,OD グラディウス(ホールド),,236PPホールド,sp,上,2900,,SA2,35,4,20,58,D,4,"・1-38F上半身アーマー判定(2回)
・アーマーブレイク属性"
2823,14,弱 ディマカイルス(1段目),,214LP,sp,上,600,,SA3,12,4,30,45,-3,-16,"・強制立ち効果
・5-15F空中判定の攻撃に対して無敵
・22-32Fヒット時専用技に派生可"
2824,14,弱 ディマカイルス(2段目),,214LP > 6P,sp,上,600,,,13,5,23,40,D,-13,
2825,14,中 ディマカイルス(1段目),,214MP,sp,上,700,,SA3,16,5,30,50,0,-16,"・強制立ち効果
・27-36Fヒット時専用技に派生可"
2826,14,中 ディマカイルス(2段目),,214MP > 6P,sp,上,600,,,13,5,24,41,D,-14,
2827,14,強 ディマカイルス(1段目),,214HP,sp,上,800,,SA3,22,4,30,55,D,-16,・35-42Fヒット時専用技に派生可
2828,14,強 ディマカイルス(2段目),,214HP > 6P,sp,上,600,,,18,5,23,45,D,-13,
2829,14,OD ディマカイルス(1段目),,214PP,sp,上,600,,SA2,16,4,26,45,D,-12,"・5-19F空中判定の攻撃に対して無敵
・31-39Fヒット時専用技に派生可
・アーマーブレイク属性"
2830,14,OD ディマカイルス(2段目),,214PP > 6P,sp,上,600,,,13,5,23,40,D,-13,
2831,14,弱 ファランクス,,623LP,sp,上,1500,,,25,3,18,45,D,2,"・7-11F上半身アーマー判定
・12-27F下半身飛び道具無敵
・11-29F空中判定"
2832,14,中 ファランクス,,623MP,sp,上,1600,,,28,3,18,48,D,2,"・7- 13F上半身アーマー判定(1回)
・12-30F下半身飛び道具無敵
・14-32F空中判定"
2833,14,強 ファランクス,,623HP,sp,上,1700,,,32,3,18,52,D,2,"・10-15F上半身アーマー判定
・12-34F下半身飛び道具無敵
・17-36F空中判定"
2834,14,OD ファランクス,,623PP,sp,上,1400,,,28,3,18,48,D,4,"・6-12F上半身アーマー判定
・12-30F下半身飛び道具無敵
・14-32F空中判定
・壁到達時に壁やられ
・アーマーブレイク属性"
2835,14,弱 クアドリガ,,236LK,sp,上,1400,,SA3,20,4,24,47,D,-6,
